post_id,text,time,shared_text,likes,comments,shares,post_url,link,like,love,wow,haha,sorry,anger,w3_fb_url
10162745456245455,Duke University ✅,2019-08-15 18:00:02,,7769,84,0,https://m.facebook.com/story.php?story_fbid=10162745456245455&id=208411345454,,7769,433,15,38,4,5,nan
10162732638685455,Is there anything Bernardo Silva can't do?! 🔥,2019-08-12 23:00:56,,9435,370,0,https://m.facebook.com/story.php?story_fbid=10162732638685455&id=208411345454,,9435,769,24,336,1,2,nan
10162727687975455,Practice makes perfect 😏😏,2019-08-11 15:00:02,,17240,247,0,,,17240,1078,55,141,2,36,nan
10162727629275455,Two debut goals in a 0-2 win away at West Ham on this day in 2007 ⚽️✅,2019-08-11 13:00:02,,7316,59,0,https://m.facebook.com/story.php?story_fbid=10162727629275455&id=208411345454,,7316,356,28,11,3,3,nan
10162727544105455,"There's unanimous praise this morning after City’s imperious display at the London Stadium!
MANCITY.COM
ESPN: City a ""relentless machine""",2019-08-11 10:52:03,"MANCITY.COM
ESPN: City a ""relentless machine""",5536,97,45,https://m.facebook.com/story.php?story_fbid=10162727544105455&id=208411345454,https://www.mancity.com/news/first-team/media-watch/2019/august/man-city-transfer-news-rumours-west-ham-premier-league-reaction,5536,360,28,8,2,3,nan
10162718874515455,WE GO AGAIN,2019-08-10 08:00:01,,8785,200,0,https://m.facebook.com/story.php?story_fbid=10162718874515455&id=208411345454,,8785,1117,67,11,0,4,nan
10162716250875455,"FOUR ⚽️ MORE ⚽️ YEARS
Ilkay Gündogan has extended his contract at the Club until 2023!",2019-08-09 10:00:01,,18544,591,0,https://m.facebook.com/story.php?story_fbid=10162716250875455&id=208411345454,,18544,2577,180,75,7,15,nan
10162718437185455,"Summer transfers ➕ Premier League predictions = 👍 for City.
MANCITY.COM
Media Watch | City's transfer window reviewed",2019-08-09 09:04:05,"MANCITY.COM
Media Watch | City's transfer window reviewed",3888,41,21,https://m.facebook.com/story.php?story_fbid=10162718437185455&id=208411345454,https://t.co/Z0RRCNx8es,3888,204,16,5,0,2,nan
10162715168675455,Premier League prep continues...😝,2019-08-08 17:00:00,,33360,519,0,https://m.facebook.com/story.php?story_fbid=10162715168675455&id=208411345454,,33360,2709,139,47,1,5,nan
10162701151025455,"⚽ Press hail 'superbly entertaining' Community Shield clash
🏆 Premier League title contenders analysed
💙 Rodri backed for leadership role
📰 Transfer gossip
MANCITY.COM
Media Watch | Community Shield clash 'a treat'",2019-08-05 09:20:00,"MANCITY.COM
Media Watch | Community Shield clash 'a treat'",5324,76,40,https://m.facebook.com/story.php?story_fbid=10162701150635455&id=208411345454,https://www.mancity.com/news/first%20team/media%20watch/2019/august/man%20city%20news%20transfer%20gossip%20community%20shield%20liverpool%20nathan%20ake,0,0,0,0,0,0,nan
10162692832165455,READY FOR THIS!,2019-08-04 09:00:00,,6670,288,0,https://m.facebook.com/story.php?story_fbid=10162692832165455&id=208411345454,,6670,764,44,25,1,8,nan
10162688023955455,"WHAT. A. GOAL!
On this day in 2007 we signed Elano Blumer! 📝",2019-08-02 15:00:01,,28692,445,0,https://m.facebook.com/story.php?story_fbid=10162688023955455&id=208411345454,,28692,1690,586,51,6,5,nan
10162683907750455,Sumo wrestlers + Leroy Sane = The perfect prank 😏😂,2019-08-01 21:00:18,,8390,111,0,https://m.facebook.com/story.php?story_fbid=10162683907750455&id=208411345454,,8390,277,12,719,4,0,nan
10162683735745455,The band back together again 😏🔥,2019-08-01 11:02:39,,7004,61,0,https://m.facebook.com/story.php?story_fbid=10162683735745455&id=208411345454,,7004,378,30,8,0,1,nan
10162675628555455,"Next-up… THE WALL!
See how Gabriel Jesus, Raheem Sterling and Aro Muric get on in the NEXEN TIRE Manchester City Footgolf Challenge Part 2! ⛳️",2019-07-30 12:00:01,,3985,374,0,,,3985,316,26,16,0,2,nan
10162669385965455,"Yossha! 🇯🇵
Leroy Sane enlists the help of two Sumo wrestlers to prank our unsuspecting kit man 😂",2019-07-28 23:00:35,,5782,106,0,https://m.facebook.com/story.php?story_fbid=10162669385965455&id=208411345454,,5782,219,18,490,3,2,nan
10162664290490455,The perfect way to sign-off our Asia tour! ⚽️,2019-07-27 16:39:45,,19827,262,0,https://m.facebook.com/story.php?story_fbid=10162664290490455&id=208411345454,,19827,1219,118,20,1,3,nan
10162652157755455,Youth and experience doing the business 💪,2019-07-24 18:07:36,,21278,297,0,https://m.facebook.com/story.php?story_fbid=10162652157755455&id=208411345454,,21278,1474,75,24,2,4,nan
10162651709985455,FULL TIME. A superb display by City as they cruise to a 1-6 victory over Kitchee SC. From start to finish they completely controlled possession and used it well to punish their opponents.,2019-07-24 16:02:54,,22458,593,0,https://m.facebook.com/story.php?story_fbid=10162651709985455&id=208411345454,,22458,1663,143,458,10,6,nan
10162647338075455,A spot of EA SPORTS FIFA 19 in Hong Kong 🇭🇰 🎮,2019-07-23 14:48:37,,14290,146,0,https://m.facebook.com/story.php?story_fbid=10162647338075455&id=208411345454,,14290,771,21,54,1,3,nan
10162643490145455,Rodri has been made to feel very welcome since his arrival at the start of July 💙,2019-07-22 15:30:55,,8002,142,0,https://m.facebook.com/story.php?story_fbid=10162643490145455&id=208411345454,,8002,515,35,10,0,3,nan
10162632137290455,🏆 Riyad Mahrez - AFCON Champion! 🏆,2019-07-19 22:59:35,,111007,5687,0,,,111007,35416,1587,354,26,83,nan
10162630136250455,Definitely got that Friday feeling! 💪,2019-07-19 12:51:20,,20451,189,0,https://m.facebook.com/story.php?story_fbid=10162630136250455&id=208411345454,,20451,1257,48,162,4,2,nan
10162626903595455,"Seems to be a lot of talk about golf at the moment?!
Time for a challenge then! ⛳️",2019-07-18 18:13:45,,5487,46,0,,,5487,293,28,10,0,2,nan
10162622448690455,It's good to be back 😁,2019-07-17 17:30:01,,27134,354,0,https://m.facebook.com/story.php?story_fbid=10162622448690455&id=208411345454,,27134,2035,89,20,0,6,nan
10162614281010455,Party time in Shanghai! 💫,2019-07-15 19:00:01,,15847,156,0,https://m.facebook.com/story.php?story_fbid=10162614281010455&id=208411345454,,9388,519,72,18,1,2,nan
10162605511240455,Our Asia Tour squad is confirmed! ⚽️,2019-07-13 18:14:48,,12663,499,0,https://m.facebook.com/story.php?story_fbid=10162605511240455&id=208411345454,,12663,823,117,15,6,8,nan
10162604275865455,"Manchester City are supporting Young Leaders worldwide to tackle social issues through football.
With support from Etihad Airways, 66 Young Leaders flew to Manchester for a week of intensive training, giving them the skills and confidence to deliver life-changing projects in their own communities 💙",2019-07-13 13:00:00,,3342,51,0,,,3342,191,16,4,1,1,nan
10162604313340455,"Shanghai, we're on our way! ✈️",2019-07-13 12:00:02,,6266,125,0,https://m.facebook.com/story.php?story_fbid=10162604313340455&id=208411345454,,6266,447,37,6,0,3,nan
10162601084455455,No better Friday feeling than seeing these faces back at the CFA! 😆,2019-07-12 16:27:30,,26083,472,0,https://m.facebook.com/story.php?story_fbid=10162601084455455&id=208411345454,,26083,2149,118,36,1,4,nan
10162600727640455,Not long 'til we see the boys playing in this 😍,2019-07-12 14:31:34,,4664,118,0,https://m.facebook.com/story.php?story_fbid=10162600727640455&id=208411345454,,4664,504,14,22,1,4,nan
10162584464025455,Delighted to announce that DAZN are our exclusive live host broadcaster for Galaxy Entertainment EUROJAPAN CUP 2019 - Yokohama F. Marinos v City on 27 July 2019! 🇯🇵,2019-07-09 06:00:01,,6786,57,0,,,6786,376,30,8,3,3,nan
10162583514835455,"Oohhh it's good to have you back, boys! 🙌",2019-07-08 12:03:06,,25813,313,0,https://m.facebook.com/story.php?story_fbid=10162583514835455&id=208411345454,,25813,1800,148,32,3,3,nan
10162578937340455,"🗞 Tales of transfer gossip
⭐ Four 'outstanding' City Lionesses hailed
🤩 Press purr over Sergio Aguero-Leo Messi link-up...
MANCITY.COM
Media Watch | City ‘weighing up’ Ake move?",2019-07-07 11:30:00,"MANCITY.COM
Media Watch | City ‘weighing up’ Ake move?",4303,83,24,https://m.facebook.com/story.php?story_fbid=10162578936605455&id=208411345454,https://www.mancity.com/news/first%20team/media%20watch/2019/july/man%20city%20news%20transfer%20gossip%20nathan%20ake%20jose%20cifuentes%20lionesses%20sergio%20aguero%20lionel%20messi,0,0,0,0,0,0,nan
10162574038705455,"🗞️ 💙 More transfer rumours, praise for Gabriel Jesus and Jill Scott on the Lionesses' Women's World Cup finale. It's a busy Saturday Media Watch...
MANCITY.COM
Media Watch | City still keen on Cancelo?",2019-07-06 10:48:20,"MANCITY.COM
Media Watch | City still keen on Cancelo?",4074,115,30,https://m.facebook.com/story.php?story_fbid=10162574038705455&id=208411345454,https://www.mancity.com/news/first-team/media-watch/2019/july/man-city-transfer-news-rumours-joao-cancelo-everton-rodri-gabriel-jesus-6-july?utm_medium=social&utm_source=facebook&utm_campaign=wtms_6july&utm_content=organic,4074,191,32,5,2,3,nan
10162569194420455,"Our new signing hits the headlines - plus two alleged targets set to slip through the net?
MANCITY.COM
Media: ‘Rodri stats will have City fans drooling’",2019-07-05 09:32:41,"MANCITY.COM
Media: ‘Rodri stats will have City fans drooling’",5929,82,47,https://m.facebook.com/story.php?story_fbid=10162569194420455&id=208411345454,https://manc.it/2LFJyo3,5929,358,35,13,0,1,nan
10162567030465455,"Ain't no party like a Rodri party 💥
What a welcome for our new signing!",2019-07-04 23:13:49,,9375,267,0,https://m.facebook.com/story.php?story_fbid=10162567030465455&id=208411345454,,18320,1348,119,30,1,1,nan
2229270484037257,Tune in to hear from our record signing for the first time!,2019-07-04 16:23:24,,8036,1605,371,https://m.facebook.com/story.php?story_fbid=2229270484037257&id=208411345454,,8036,1822,96,53,7,13,nan
10162561121205455,"Happy Fourth of July, 🇺🇸! Have a happy and safe holiday 💙🎆🎇",2019-07-04 09:00:00,,14083,146,0,https://m.facebook.com/story.php?story_fbid=10162561121205455&id=208411345454,,14083,1014,76,22,2,9,nan
10162561596570455,"✍️ Welcome to the Champions, Angelino! 🔥",2019-07-03 20:06:01,,5623,196,0,https://m.facebook.com/story.php?story_fbid=10162561596570455&id=208411345454,,5623,862,68,17,1,0,nan
10162556181120455,"Taking you behind-the-scenes of our home kit shoot 💜
GET YOURS! ➡️ bit.ly/2Lz8ayZ",2019-07-02 13:00:01,,4037,69,0,,https://bit.ly/2Lz8ayZ,4037,414,41,7,2,3,nan
10162551988635455,Let's create more of these iconic moments with PUMA Football 🌟🙌,2019-07-01 14:54:18,,12596,272,0,https://m.facebook.com/story.php?story_fbid=10162551988635455&id=208411345454,,9181,722,64,20,9,4,nan
10162551438595455,"FA Women's Super League opening weekend...📅
DERBY DAY 🔵🔴",2019-07-01 11:08:53,,11414,119,0,https://m.facebook.com/story.php?story_fbid=10162551438595455&id=208411345454,,11414,711,107,18,0,2,nan
10162542416035455,"Saturday's 📰 headlines 👇
MANCITY.COM
Media Watch | Rival makes City title favourites",2019-06-29 10:52:02,"MANCITY.COM
Media Watch | Rival makes City title favourites",3249,26,14,https://m.facebook.com/story.php?story_fbid=10162542416035455&id=208411345454,https://t.co/0gDlKP7bUt,3249,116,8,11,0,1,nan
10162538073200455,Birthday boy! Kevin De Bruyne 🎂,2019-06-28 10:24:32,,12822,1057,0,https://m.facebook.com/story.php?story_fbid=10162538073200455&id=208411345454,,12822,2427,96,24,2,2,nan
10162515451645455,Feels like a lifetime ago since this! Anyone counting down the days 'til the boys are back together? ⏰,2019-06-25 11:33:46,,4340,84,0,https://m.facebook.com/story.php?story_fbid=10162515451645455&id=208411345454,,4340,423,17,44,1,2,nan
10162510290450455,"🗞️ There's no shortage of transfer gossip in Monday's media round-up...
MANCITY.COM
Media Watch | City closing in on Maguire deal?",2019-06-24 09:03:27,"MANCITY.COM
Media Watch | City closing in on Maguire deal?",4030,105,41,https://m.facebook.com/story.php?story_fbid=10162510290450455&id=208411345454,https://www.mancity.com/news/first-team/media-watch/2019/june/man-city-news-transfer-gossip-harry-maguire-kalidou-koulibaly-ellen-white-24-june?utm_medium=social&utm_source=facebook&utm_campaign=wtms_24jun&utm_content=organic,4030,151,42,10,5,20,nan
10162508359455455,A good day for our Blues ⚽️,2019-06-24 00:07:26,,24612,654,0,https://m.facebook.com/story.php?story_fbid=10162508359455455&id=208411345454,,24612,1652,82,84,8,538,nan
10162507067240455,BERNARDOOOOOOOO 🎶,2019-06-23 20:37:18,,13892,134,0,https://m.facebook.com/story.php?story_fbid=10162507067240455&id=208411345454,,13892,1070,74,13,2,3,nan
10162505237520455,Home sweet home 🏠,2019-06-23 13:00:00,,9234,101,0,https://m.facebook.com/story.php?story_fbid=10162505237520455&id=208411345454,,9234,676,78,11,0,1,nan
10162497292140455,"John Stones a natural blonde! We can't believe it! 🤯
Join us in a trip down memory lane to find out even more about our number 5️⃣",2019-06-22 01:00:54,,3505,18,0,https://m.facebook.com/story.php?story_fbid=10162497292140455&id=208411345454,,3505,214,11,27,0,0,nan
10162496845125455,"After three everyone say... CHEEEESE! 😄
It's National Selfie Day! 📸",2019-06-21 15:00:02,,9496,64,0,https://m.facebook.com/story.php?story_fbid=10162496845125455&id=208411345454,,11786,595,41,23,0,1,nan
10162493031705455,"This doesn't get old, does it?! 😍🏆🏆",2019-06-20 21:00:10,,3000,43,0,https://m.facebook.com/story.php?story_fbid=10162493031705455&id=208411345454,,3000,311,10,29,0,2,nan
10162487294360455,"YESSSSSSSS!
A two-year extension for Kyle Walker which will keep him at the Club until the summer of 2024 🙌",2019-06-19 15:20:00,,24513,348,0,https://m.facebook.com/story.php?story_fbid=10162487294360455&id=208411345454,,24513,1583,84,97,8,17,nan
10162482250255455,"🗞️ Tuesday's back page headlines and transfer gossip...
MANCITY.COM
Media Watch | 'City look to seal Cancelo deal?'",2019-06-18 09:03:28,"MANCITY.COM
Media Watch | 'City look to seal Cancelo deal?'",4403,60,45,https://m.facebook.com/story.php?story_fbid=10162482250255455&id=208411345454,https://www.mancity.com/news/first-team/media-watch/2019/june/man-city-news-transfer-gossip-joao-cancelo-philippe-coutinho-phil-foden-18-june?utm_medium=social&utm_source=facebook&utm_campaign=wtms_18jun&utm_content=organic,4403,178,38,8,0,6,nan
10162478020555455,"🗞️ Transfer talk and international tales in Monday's Media Watch! ⤵️
MANCITY.COM
Media Watch: City linked with La Liga keeper",2019-06-17 09:12:50,"MANCITY.COM
Media Watch: City linked with La Liga keeper",2971,58,18,https://m.facebook.com/story.php?story_fbid=10162478020555455&id=208411345454,https://www.mancity.com/news/first-team/media-watch/2019/june/man-city-news-transfer-gossip-asier-riesgo-phil-foden-ellen-white-17-june?utm_medium=social&utm_source=facebook&utm_campaign=wtms_17jun&utm_content=organic,2971,88,23,4,2,10,nan
10162473968430455,"No.2 in our Marathonbet Challenge series!
We put Steph Houghton and Jill Scott head-to-head in our football tennis challenge 🎾
Full video coming tomorrow...
Who do you think will win? 🤔",2019-06-16 18:00:00,,1555,16,0,https://m.facebook.com/story.php?story_fbid=10162473968430455&id=208411345454,,1555,65,5,7,0,1,nan
10162458164080455,"A trophy lift like no-other.... 🏆
But how did we do it? Join us behind the scenes and see how it was all made possible! 📽",2019-06-13 02:00:57,,8771,57,0,https://m.facebook.com/story.php?story_fbid=10162458164080455&id=208411345454,,8771,431,25,54,1,1,nan
10162449383290455,"60 days to go until the Premier League starts again! 🙌
Check out all 95 of our league goals from the 2018/19 season! ⚽️⚽️⚽️",2019-06-10 18:00:48,,5781,90,0,https://m.facebook.com/story.php?story_fbid=10162449383290455&id=208411345454,,5781,586,59,8,4,2,nan
10162431620125455,"On this day in 2013 we signed Fernandinho! 📆
📆 6 years
🧢 273 Appearances
🏆 9 Trophies
Not a bad trophy haul aye! 😅",2019-06-06 11:20:28,,27451,220,0,https://m.facebook.com/story.php?story_fbid=10162431620125455&id=208411345454,,27451,1382,146,38,5,6,nan
10162426999820455,"The 📰 rumours continue!
MANCITY.COM
Media Watch | City in pole position for teen star",2019-06-05 09:04:55,"MANCITY.COM
Media Watch | City in pole position for teen star",3292,61,28,https://m.facebook.com/story.php?story_fbid=10162426999820455&id=208411345454,https://t.co/GkT2pR6w9o,3292,154,24,10,1,3,nan
10162413844120455,Gareth Barry joined us on this day in 2009! 📆⚽️,2019-06-02 14:00:01,,19155,100,0,https://m.facebook.com/story.php?story_fbid=10162413844120455&id=208411345454,,19155,547,69,27,3,5,nan
10162409016800455,"This way 👇 for your weekend transfer rumours...
MANCITY.COM
Media Watch | ‘Second thoughts’ on reported target?",2019-06-01 10:48:49,"MANCITY.COM
Media Watch | ‘Second thoughts’ on reported target?",3638,44,25,https://m.facebook.com/story.php?story_fbid=10162409016800455&id=208411345454,https://t.co/VdCTPbxnTJ,3638,120,9,14,1,3,nan
10162405445920455,"What season we had! 😍 Re-live the magic by creating Your Story. Celebrate with Cityzens and share it with your friends! 📺⚽️
Create your video here! ⬇️⬇️⬇️
manc.it/2M6KVhC",2019-05-31 17:00:02,,4708,34,0,https://m.facebook.com/story.php?story_fbid=10162405445920455&id=208411345454,http://manc.it/2M6KVhC,4708,313,23,4,0,0,nan
10162402063080455,THE BOYS ARE BACK IN TOWN! 😍,2019-05-30 22:00:01,,9468,142,0,https://m.facebook.com/story.php?story_fbid=10162402063080455&id=208411345454,,12394,753,25,73,2,0,nan
10162401792025455,"The 1999 Play-Off Finals.... Let's take a look back, 20 years on! ⏪ ⚽️
We got all the boys back together to relive the magic of that famous day! 📆",2019-05-30 19:27:51,,3810,143,0,https://m.facebook.com/story.php?story_fbid=10162401792025455&id=208411345454,,3810,431,23,9,2,1,nan
10162380969790455,"What a season it has been!
Look back on a truly historic season for Manchester City.",2019-05-25 23:00:00,,10297,125,0,https://m.facebook.com/story.php?story_fbid=10162380969790455&id=208411345454,,10297,897,54,14,0,5,nan
10162374886000455,"A season like no-other deserves a trophy lift like no-other!
🏆 🏆 🏆 🏆",2019-05-24 17:00:02,,17208,214,0,https://m.facebook.com/story.php?story_fbid=10162374886000455&id=208411345454,,17208,1766,70,257,2,13,nan
10162373872845455,"💫 David Silva hailed as City's all-time great
⭐ Phil Foden dubbed 'the Leo Messi of Platt Lane'
🗞 Transfer gossip...
MANCITY.COM
Media Watch | Price tags set for ‘top targets’?",2019-05-24 09:22:13,"MANCITY.COM
Media Watch | Price tags set for ‘top targets’?",3855,59,30,https://m.facebook.com/story.php?story_fbid=10162373872845455&id=208411345454,https://www.mancity.com/news/first%20team/media%20watch/2019/may/man%20city%20news%20transfer%20gossip%20harry%20maguire%20bruno%20fernandes%20eljif%20elmas%20david%20silva%20phil%20foden,3855,117,26,7,2,2,nan
10162370843790455,"Repasamos, junto a David Silva, su temporada. Los momentos más importantes, como el primer partido en casa ante el Huddersfield.",2019-05-24 01:01:00,,1390,18,0,https://m.facebook.com/story.php?story_fbid=10162370843790455&id=208411345454,,1390,100,12,1,0,0,nan
10162371316410455,"Has to be goal of the season, right?! 🚀",2019-05-23 23:00:24,,28973,620,0,https://m.facebook.com/story.php?story_fbid=10162371316410455&id=208411345454,,28973,3312,726,84,16,18,nan
10162369675735455,"Tanmay, founder of the official Manchester City Supporters Club in Pune, India, celebrates football and helps people at the same time 💙
Vote for him in our #SAPManCityHeroes competition 👉https://manc.it/2HxPMEh",2019-05-23 19:00:02,,2893,59,0,,https://manc.it/2HxPMEh,2893,243,20,7,0,1,nan
10162370408725455,"Don't miss what will be an amazing and emotional evening for Vincent Kompany's testimonial game on 11 September with all proceeds going to Tackle4mcr 💙
🎟 www.mancity.com/tickets",2019-05-23 15:10:59,,5955,266,0,https://m.facebook.com/story.php?story_fbid=10162370408725455&id=208411345454,http://www.mancity.com/tickets,5955,916,13,8,202,2,nan
10162366513550455,Some class pranking by Sergio and KDB! 🏆😂,2019-05-22 21:00:55,,7312,126,0,https://m.facebook.com/story.php?story_fbid=10162366513550455&id=208411345454,,7312,288,24,612,1,4,nan
2926842970969293,,2019-05-20 17:41:12,,22655,12462,3782,https://m.facebook.com/story.php?story_fbid=2926842970969293&id=208411345454,,22655,10977,275,385,100,130,nan
10162355746955455,Wembley wonders! ⚽️⚽️⚽️⚽️⚽️⚽️,2019-05-20 14:00:08,,17026,75,0,https://m.facebook.com/story.php?story_fbid=10162355746955455&id=208411345454,,17026,982,104,25,5,7,nan
10162348687405455,"WE
ARE
THE
FOURMIDABLES
🏆🏆🏆🏆",2019-05-18 19:50:28,,35443,1697,0,https://m.facebook.com/story.php?story_fbid=10162348687405455&id=208411345454,,35443,7820,527,175,11,30,nan
10162342774915455,All 20 of our goals en route to the FA Cup Final! 🏆,2019-05-17 15:00:01,,19767,135,0,https://m.facebook.com/story.php?story_fbid=10162342774915455&id=208411345454,,19767,1023,75,63,4,6,nan
10162342808415455,Which Kevin De Bruyne sums up your week...? 🤔,2019-05-17 13:00:01,,16911,1376,0,https://m.facebook.com/story.php?story_fbid=10162342808415455&id=208411345454,,16911,1316,54,833,7,1,nan
10162338786010455,"We are delighted to announce the signing of Ellen White. 🙌
The England striker will join the Club on 1 July on a two-year deal from Birmingham City, following this summer’s Women’s World Cup in France.",2019-05-16 14:01:10,,3159,78,0,https://m.facebook.com/story.php?story_fbid=10162338786010455&id=208411345454,,3159,234,20,11,0,0,nan
10162335151205455,Sealing the deal on the south coast! ⚽️,2019-05-15 18:00:01,,20630,153,0,https://m.facebook.com/story.php?story_fbid=10162335151205455&id=208411345454,,20630,1937,175,41,3,11,nan
10162334447760455,"The title race is on … yet again🏆!
Meet the three finalists of our #SAPManCityHeroes competition and vote for your favourite Community Hero
👉 sap-mancityheroes.com/vote 💙",2019-05-15 13:00:00,,2476,38,0,,http://sap-mancityheroes.com/vote,2476,193,8,8,0,2,nan
10162327743415455,Mahrez Madness! ⚽️,2019-05-13 21:01:23,,31968,1166,0,,,31968,6491,572,108,9,7,nan
10162325773970455,Flying-high on the plane back to Manchester last night! 🏆,2019-05-13 10:06:24,,79560,1015,0,https://m.facebook.com/story.php?story_fbid=10162325773970455&id=208411345454,,79560,7553,208,1022,21,61,nan
828807277501054,,2019-05-12 23:40:45,,28369,7451,3521,,,28369,9684,249,336,65,105,nan
10162322433870455,We are the CHAMPIONS!! 🏆,2019-05-12 19:17:07,,10419,315,0,,,10419,2249,102,55,6,17,nan
10162321879785455,,2019-05-12 17:52:07,,54671,1975,0,,,0,0,0,0,0,0,nan
10162321048560455,We know what's needed today 💪,2019-05-12 14:41:45,,25039,546,0,https://m.facebook.com/story.php?story_fbid=10162321048560455&id=208411345454,,25039,1969,108,41,10,25,nan
10162316299045455,"Here's how Nick Cushing's side line-up for the last time this season!
XI | Roebuck, Morgan, Houghton (C), Bonner, Stokes, Scott, Walsh, Wullaert, Weir, Beckie, Hemp.
SUBS | Bardsley, Bremer, Stanway, Parris, Campbell, Emslie, McManus.",2019-05-11 12:30:00,,7087,50,0,,,7087,317,22,5,2,4,nan
10162312187110455,"A season of sensational strikes! 🔥
Only one can be Goal of the Season - cast your vote now! ⚽️",2019-05-10 12:00:00,,8167,589,0,,,8167,1083,142,20,0,8,nan
10162299732610455,YAYAAAAAAAAAAAAAAAAAAA! 🚀,2019-05-07 11:01:23,,9726,144,0,https://m.facebook.com/story.php?story_fbid=10162299732610455&id=208411345454,,26441,1125,163,37,6,13,nan
10162298072935455,"ONE MORE TO GO! 👊
Extended highlights 🎥 https://manc.it/2YcZtNx",2019-05-07 01:05:00,,29160,770,0,https://m.facebook.com/story.php?story_fbid=10162298072935455&id=208411345454,https://manc.it/2YcZtNx,29160,3529,230,55,13,67,nan
10162295683840455,"The Freestyle World Tour with Etihad Airways is back! ✈️
Abu Dhabi Special - Part 3. The final high-octane challenge at Yas Marina F1 Circuit! ⚽🇦🇪",2019-05-06 14:03:36,,3135,28,0,,,3135,148,22,8,1,9,nan
10162287871185455,🏆,2019-05-04 21:17:01,,16544,149,0,https://m.facebook.com/story.php?story_fbid=10162287871185455&id=208411345454,,9487,451,46,10,2,4,nan
10162285959790455,"The title race dominates the headlines this morning.
MANCITY.COM
Media: Gundogan influence gives City added edge",2019-05-04 11:41:24,"MANCITY.COM
Media: Gundogan influence gives City added edge",4616,50,32,https://m.facebook.com/story.php?story_fbid=10162285959790455&id=208411345454,https://www.mancity.com/news/first-team/media-watch/2019/may/man-city-transfer-news-rumours-liverpool-premier-league-title-race,4616,210,24,1,0,3,nan
10162282383810455,Premier League prep continues...👀,2019-05-03 17:00:01,,20639,199,0,https://m.facebook.com/story.php?story_fbid=10162282383810455&id=208411345454,,20639,952,50,39,6,104,nan
10162276644165455,"Two cup finals incoming this month! Let's try not to make them as nerve-wracking as the last ones, hey!",2019-05-02 23:00:00,,27169,179,0,https://m.facebook.com/story.php?story_fbid=10162276644165455&id=208411345454,,27169,1255,248,74,6,14,nan
10162275955025455,3️⃣ first half goals sealed us the win on this day in 2009...,2019-05-02 11:01:25,,9837,62,0,https://m.facebook.com/story.php?story_fbid=10162275955025455&id=208411345454,,9837,123,33,6,0,1,nan
10162268412675455,"🔵⏰🔴
A late Derby day strike from Edin Dzeko!",2019-04-30 17:00:00,,9253,83,0,,,9253,395,34,18,1,5,nan
10162264196570455,"3️⃣ points
2️⃣ games to go
1️⃣ Sergio Aguero",2019-04-29 21:00:00,,13937,175,0,,,13937,1179,80,15,3,23,nan
10162264020015455,"The Freestyle World Tour with Etihad Airways is back! Abu Dhabi Special - Part 2. Who will go through on the spectacular, inflatable, floating watercourse? ✈️⚽🇦🇪",2019-04-29 13:00:01,,2985,29,0,,,2985,141,21,6,0,4,nan
10162263917260455,"⚽ Reflections on our crucial win at Burnley
💙 Sergio Aguero hailed as 'special' talent
🏆 PFA plaudits for Raheem Sterling, Georgia Stanway and Steph Houghton...
MANCITY.COM
Media Watch: Press hail City's title grit",2019-04-29 09:23:15,"MANCITY.COM
Media Watch: Press hail City's title grit",5697,83,54,https://m.facebook.com/story.php?story_fbid=10162263917260455&id=208411345454,https://www.mancity.com/news/first-team/media-watch/2019/april/man-city-news-transfer-gossip-sergio-aguero-raheem-sterling-29-april?utm_medium=social&utm_source=facebook&utm_campaign=wtms_29april&utm_content=organic,5697,356,30,5,2,12,nan
367995370475970,Watch City v Yeovil Town Ladies FC LIVE on Facebook!,2019-04-28 14:45:00,,9662,2214,695,https://m.facebook.com/story.php?story_fbid=367995370475970&id=208411345454,,9662,1734,75,107,36,137,nan
10162260241265455,Touchdown at Turf Moor! 💪,2019-04-28 14:30:42,,19715,431,0,https://m.facebook.com/story.php?story_fbid=10162260241265455&id=208411345454,,9859,109,8,12,1,11,nan
10162259772280455,"⚽ Burnley v City predictions
⚠ A warning from a former Blue
🏆 The FA Women's Super League talk
💙 Sergio Aguero praise from a City legend
📰 Transfer gossip...
MANCITY.COM
Media Watch | Clarets keen to curb City’s momentum",2019-04-28 10:51:15,"MANCITY.COM
Media Watch | Clarets keen to curb City’s momentum",5490,239,44,https://m.facebook.com/story.php?story_fbid=10162259772280455&id=208411345454,https://www.mancity.com/news/first%20team/media%20watch/2019/april/man%20city%20news%20transfer%20gossip%20burnley%20harry%20maguire%20rodri,5490,277,27,8,0,15,nan
10162259661560455,"READY?! 👀
Burnley v City
Premier League
Turf Moor
14:05 UK",2019-04-28 09:55:50,,5939,396,0,https://m.facebook.com/story.php?story_fbid=10162259661560455&id=208411345454,,5939,483,46,20,3,17,nan
10162253019835455,Remember this screamer from Danilo at Turf Moor last season? 🚀,2019-04-27 21:00:00,,27356,114,0,https://m.facebook.com/story.php?story_fbid=10162253019835455&id=208411345454,,27356,724,153,34,6,8,nan
10162253037685455,Ready for the final home game of the season! 💪,2019-04-27 14:00:01,,9520,120,0,https://m.facebook.com/story.php?story_fbid=10162253037685455&id=208411345454,,9520,430,22,24,0,4,nan
